t_unix_ns,t_unix_s,device_id,page,page_hex,page_name,speed_mps,distance_m,wheel_circumference_m
1773159241473661410,1773159241.4736614,18412,5,0x05,bike_speed,nan,673.54884,2.20114
1773159241721067852,1773159241.7210677,18412,5,0x05,bike_speed,18.152757261744966,675.74998,2.20114
1773159241968774279,1773159241.9687743,18412,133,0x85,bike_speed,nan,675.74998,2.20114
1773159242216654730,1773159242.2166548,18412,133,0x85,bike_speed,18.275411027027026,677.9511200000001,2.20114
1773159242464011713,1773159242.4640117,18412,133,0x85,bike_speed,18.234342687640453,680.1522600000001,2.20114
1773159242711913039,1773159242.7119129,18412,133,0x85,bike_speed,nan,680.1522600000001,2.20114
1773159242959709277,1773159242.9597092,18412,5,0x05,bike_speed,18.234342687640453,682.3534000000001,2.20114
1773159243207375349,1773159243.2073753,18412,5,0x05,bike_speed,nan,682.3534000000001,2.20114
1773159243455189050,1773159243.455189,18412,5,0x05,bike_speed,18.44155112727273,684.55454,2.20114
1773159243950448026,1773159243.950448,18412,133,0x85,bike_speed,18.73968243879908,686.75568,2.20114
1773159244198180298,1773159244.1981804,18412,133,0x85,bike_speed,18.826641522041765,688.95682,2.20114
1773159244445954057,1773159244.445954,18412,133,0x85,bike_speed,nan,688.95682,2.20114
1773159244693580786,1773159244.6935809,18412,133,0x85,bike_speed,18.870424409302327,691.15796,2.20114
1773159244941144129,1773159244.941144,18412,5,0x05,bike_speed,nan,691.15796,2.20114
1773159245188539916,1773159245.18854,18412,5,0x05,bike_speed,18.914411412587416,693.3591,2.20114
1773159245436311639,1773159245.4363115,18412,5,0x05,bike_speed,18.826641522041765,695.56024,2.20114
1773159245683970737,1773159245.683971,18412,5,0x05,bike_speed,nan,695.56024,2.20114
1773159245931618743,1773159245.931619,18412,133,0x85,bike_speed,17.991757197339247,697.76138,2.20114
1773159246428037339,1773159246.4280374,18412,133,0x85,bike_speed,17.833587903296703,699.96252,2.20114
1773159246675668142,1773159246.6756682,18412,133,0x85,bike_speed,nan,699.96252,2.20114
1773159247171540911,1773159247.171541,18412,5,0x05,bike_speed,17.892574412348402,704.3648000000001,2.20114
1773159247666248693,1773159247.6662488,18412,5,0x05,bike_speed,17.912323390728478,706.5659400000001,2.20114
1773159248162061704,1773159248.162062,18412,133,0x85,bike_speed,18.152757261744966,708.7670800000001,2.20114
1773159248409809390,1773159248.4098094,18412,133,0x85,bike_speed,nan,708.7670800000001,2.20114
1773159248905380334,1773159248.9053802,18412,5,0x05,bike_speed,18.112237714285715,713.16936,2.20114
1773159249152538311,1773159249.1525383,18412,5,0x05,bike_speed,nan,713.16936,2.20114
1773159249400651924,1773159249.400652,18412,5,0x05,bike_speed,18.3166647765237,715.3705,2.20114
1773159249648277838,1773159249.6482778,18412,5,0x05,bike_speed,nan,715.3705,2.20114
1773159249895993970,1773159249.895994,18412,133,0x85,bike_speed,18.275411027027026,717.57164,2.20114
1773159250144132251,1773159250.1441324,18412,133,0x85,bike_speed,nan,717.57164,2.20114
1773159250391538249,1773159250.3915381,18412,133,0x85,bike_speed,18.65352297931035,719.77278,2.20114
1773159250639190199,1773159250.6391902,18412,133,0x85,bike_speed,18.275411027027026,721.97392,2.20114
1773159250886457703,1773159250.8864577,18412,5,0x05,bike_speed,nan,721.97392,2.20114
1773159251134196168,1773159251.1341963,18412,5,0x05,bike_speed,18.483559216400913,724.17506,2.20114
1773159251381928891,1773159251.381929,18412,5,0x05,bike_speed,nan,724.17506,2.20114
1773159251629597357,1773159251.6295974,18412,5,0x05,bike_speed,18.525759123287674,726.3762,2.20114
1773159251877613159,1773159251.877613,18412,133,0x85,bike_speed,nan,726.3762,2.20114
1773159252125761269,1773159252.1257613,18412,133,0x85,bike_speed,18.568152164759727,728.57734,2.20114
1773159252373106639,1773159252.3731067,18412,133,0x85,bike_speed,18.568152164759727,730.7784800000001,2.20114
1773159252620794326,1773159252.6207943,18412,133,0x85,bike_speed,nan,730.7784800000001,2.20114
1773159252868758889,1773159252.8687587,18412,5,0x05,bike_speed,17.872868933920703,732.9796200000001,2.20114
1773159253116739042,1773159253.116739,18412,5,0x05,bike_speed,nan,732.9796200000001,2.20114
1773159253364338010,1773159253.364338,18412,5,0x05,bike_speed,17.912323390728478,735.1807600000001,2.20114
1773159253612228205,1773159253.6122282,18412,5,0x05,bike_speed,nan,735.1807600000001,2.20114
1773159253859953075,1773159253.8599532,18412,133,0x85,bike_speed,17.716774008733626,737.3819000000001,2.20114
1773159254107494857,1773159254.1074948,18412,133,0x85,bike_speed,nan,737.3819000000001,2.20114
1773159254355183005,1773159254.3551831,18412,133,0x85,bike_speed,17.264430842553192,739.58304,2.20114
1773159254602852765,1773159254.6028528,18412,133,0x85,bike_speed,17.67817537254902,741.78418,2.20114
1773159254850746811,1773159254.8507469,18412,3,0x03,bike_speed,nan,741.78418,2.20114
1773159255098272091,1773159255.098272,18412,3,0x03,bike_speed,18.031738880000002,743.98532,2.20114
1773159255346126379,1773159255.3461263,18412,3,0x03,bike_speed,nan,743.98532,2.20114
1773159255593884022,1773159255.593884,18412,3,0x03,bike_speed,18.07189865478842,746.18646,2.20114
1773159255841828528,1773159255.8418286,18412,133,0x85,bike_speed,nan,746.18646,2.20114
1773159256089166111,1773159256.0891662,18412,133,0x85,bike_speed,18.152757261744966,748.3876,2.20114
1773159256336923975,1773159256.3369238,18412,133,0x85,bike_speed,18.65352297931035,750.58874,2.20114
1773159256584208788,1773159256.584209,18412,133,0x85,bike_speed,nan,750.58874,2.20114
1773159256832154328,1773159256.8321543,18412,5,0x05,bike_speed,18.483559216400913,752.78988,2.20114
1773159257327402505,1773159257.3274026,18412,5,0x05,bike_speed,18.65352297931035,754.99102,2.20114
1773159257575468873,1773159257.5754688,18412,5,0x05,bike_speed,nan,754.99102,2.20114
1773159257823424912,1773159257.823425,18412,133,0x85,bike_speed,18.483559216400913,757.1921600000001,2.20114
1773159258070948759,1773159258.0709488,18412,133,0x85,bike_speed,18.69650344700461,759.3933000000001,2.20114
1773159258318970571,1773159258.3189707,18412,133,0x85,bike_speed,nan,759.3933000000001,2.20114
1773159258566525312,1773159258.5665255,18412,133,0x85,bike_speed,18.399733551020407,761.5944400000001,2.20114
1773159258814334356,1773159258.8143344,18412,5,0x05,bike_speed,nan,761.5944400000001,2.20114
1773159259062069042,1773159259.062069,18412,5,0x05,bike_speed,18.568152164759727,763.7955800000001,2.20114
1773159259805236570,1773159259.8052366,18412,133,0x85,bike_speed,18.870424409302327,765.99672,2.20114
1773159260053081137,1773159260.053081,18412,133,0x85,bike_speed,19.04761149295775,768.19786,2.20114
1773159260300732351,1773159260.3007324,18412,133,0x85,bike_speed,19.552487942168675,770.399,2.20114
1773159260548518338,1773159260.5485184,18412,133,0x85,bike_speed,19.599716173913045,772.60014,2.20114
1773159260796222216,1773159260.7962222,18412,5,0x05,bike_speed,nan,772.60014,2.20114
1773159261043946508,1773159261.0439465,18412,5,0x05,bike_speed,19.365829346062053,774.80128,2.20114
1773159261291691642,1773159261.2916915,18412,5,0x05,bike_speed,nan,774.80128,2.20114
1773159261539427313,1773159261.5394273,18412,5,0x05,bike_speed,19.22815757345972,777.00242,2.20114
1773159261787154782,1773159261.7871547,18412,133,0x85,bike_speed,19.839321506112473,779.20356,2.20114
1773159262034991620,1773159262.0349915,18412,133,0x85,bike_speed,nan,779.20356,2.20114
1773159262282751325,1773159262.2827513,18412,133,0x85,bike_speed,19.74277979562044,781.4047,2.20114
1773159262530579454,1773159262.5305796,18412,133,0x85,bike_speed,nan,781.4047,2.20114
1773159262777596415,1773159262.7775965,18412,5,0x05,bike_speed,19.887947294117648,783.6058400000001,2.20114
1773159263025720552,1773159263.0257206,18412,5,0x05,bike_speed,nan,785.8069800000001,2.20114
1773159263272953020,1773159263.272953,18412,5,0x05,bike_speed,nan,785.8069800000001,2.20114
1773159263520646004,1773159263.5206459,18412,5,0x05,bike_speed,20.084857663366336,788.0081200000001,2.20114
1773159264016215039,1773159264.016215,18412,133,0x85,bike_speed,20.084857663366336,790.2092600000001,2.20114
1773159264264068958,1773159264.2640688,18412,133,0x85,bike_speed,19.985917477832515,792.4104,2.20114
1773159264511803641,1773159264.5118036,18412,133,0x85,bike_speed,nan,792.4104,2.20114
1773159264760105225,1773159264.7601051,18412,5,0x05,bike_speed,20.18478232835821,794.61154,2.20114
1773159265007789393,1773159265.0077894,18412,5,0x05,bike_speed,20.03526542222222,796.81268,2.20114
1773159265255493334,1773159265.2554934,18412,5,0x05,bike_speed,nan,796.81268,2.20114
1773159265502813127,1773159265.502813,18412,5,0x05,bike_speed,19.93681202948403,799.01382,2.20114
1773159265750601046,1773159265.750601,18412,133,0x85,bike_speed,19.887947294117648,801.21496,2.20114
1773159265998475461,1773159265.9984756,18412,133,0x85,bike_speed,nan,801.21496,2.20114
1773159266246021647,1773159266.2460217,18412,133,0x85,bike_speed,20.03526542222222,803.4161,2.20114
1773159266493934965,1773159266.4939349,18412,133,0x85,bike_speed,nan,803.4161,2.20114
1773159266741829784,1773159266.7418299,18412,5,0x05,bike_speed,20.03526542222222,805.61724,2.20114
1773159266989345342,1773159266.9893453,18412,5,0x05,bike_speed,20.084857663366336,807.81838,2.20114
1773159267237283636,1773159267.2372835,18412,5,0x05,bike_speed,nan,807.81838,2.20114
1773159267484792674,1773159267.4847925,18412,5,0x05,bike_speed,20.336547609022556,810.01952,2.20114
1773159267980370982,1773159267.980371,18412,133,0x85,bike_speed,19.985917477832515,812.2206600000001,2.20114
1773159268228219054,1773159268.228219,18412,133,0x85,bike_speed,20.336547609022556,814.4218000000001,2.20114
1773159268475772864,1773159268.4757729,18412,133,0x85,bike_speed,19.887947294117648,816.6229400000001,2.20114
1773159268723684769,1773159268.7236848,18412,5,0x05,bike_speed,nan,816.6229400000001,2.20114
1773159268971638228,1773159268.9716382,18412,5,0x05,bike_speed,20.18478232835821,818.82408,2.20114
1773159269219150699,1773159269.2191505,18412,5,0x05,bike_speed,nan,818.82408,2.20114
1773159269466306413,1773159269.4663062,18412,5,0x05,bike_speed,19.93681202948403,821.02522,2.20114
1773159269714106709,1773159269.7141066,18412,133,0x85,bike_speed,19.839321506112473,823.22636,2.20114
1773159269961642276,1773159269.9616423,18412,133,0x85,bike_speed,nan,823.22636,2.20114
1773159270209336419,1773159270.2093363,18412,133,0x85,bike_speed,19.599716173913045,825.4275,2.20114
1773159270457400293,1773159270.4574003,18412,133,0x85,bike_speed,nan,825.4275,2.20114
1773159270705143958,1773159270.7051442,18412,5,0x05,bike_speed,19.2738301567696,827.62864,2.20114
1773159270952912308,1773159270.9529123,18412,5,0x05,bike_speed,19.365829346062053,829.82978,2.20114
1773159271200894990,1773159271.200895,18412,5,0x05,bike_speed,nan,829.82978,2.20114
1773159271448412940,1773159271.448413,18412,5,0x05,bike_speed,19.599716173913045,832.03092,2.20114
1773159271696212803,1773159271.6962128,18412,132,0x84,bike_speed,19.599716173913045,834.23206,2.20114
1773159271944009797,1773159271.9440098,18412,132,0x84,bike_speed,nan,834.23206,2.20114
1773159272191894071,1773159272.191894,18412,132,0x84,bike_speed,19.74277979562044,836.4332,2.20114
1773159272439518309,1773159272.4395182,18412,132,0x84,bike_speed,nan,836.4332,2.20114
1773159272687302429,1773159272.6873024,18412,5,0x05,bike_speed,19.985917477832515,838.6343400000001,2.20114
1773159272934938481,1773159272.9349384,18412,5,0x05,bike_speed,19.458711021582737,840.8354800000001,2.20114
1773159273182591779,1773159273.1825917,18412,5,0x05,bike_speed,nan,840.8354800000001,2.20114
1773159273430436041,1773159273.4304361,18412,5,0x05,bike_speed,19.839321506112473,843.0366200000001,2.20114
1773159273926024588,1773159273.9260247,18412,133,0x85,bike_speed,20.235118443890276,845.23776,2.20114
1773159274173651049,1773159274.173651,18412,133,0x85,bike_speed,20.387644462311556,847.4389,2.20114
1773159274421358313,1773159274.4213583,18412,133,0x85,bike_speed,nan,847.4389,2.20114
1773159274668979377,1773159274.6689794,18412,5,0x05,bike_speed,20.752640654731458,849.64004,2.20114
1773159274916770008,1773159274.91677,18412,5,0x05,bike_speed,20.752640654731458,851.84118,2.20114
1773159275164730264,1773159275.1647303,18412,5,0x05,bike_speed,nan,851.84118,2.20114
1773159275412425488,1773159275.4124255,18412,5,0x05,bike_speed,20.69970024489796,854.04232,2.20114
1773159275659813799,1773159275.659814,18412,133,0x85,bike_speed,20.54248733164557,856.24346,2.20114
1773159276154924409,1773159276.1549244,18412,133,0x85,bike_speed,nan,856.24346,2.20114
1773159276402814009,1773159276.402814,18412,133,0x85,bike_speed,20.6470292519084,860.64574,2.20114
1773159276650600113,1773159276.6506002,18412,5,0x05,bike_speed,nan,860.64574,2.20114
1773159276898124563,1773159276.8981245,18412,5,0x05,bike_speed,20.387644462311556,862.84688,2.20114
1773159277146186359,1773159277.1461864,18412,5,0x05,bike_speed,20.96713823255814,865.0480200000001,2.20114
1773159277393837540,1773159277.3938375,18412,5,0x05,bike_speed,nan,865.0480200000001,2.20114
1773159277641776967,1773159277.6417768,18412,133,0x85,bike_speed,20.54248733164557,867.2491600000001,2.20114
1773159277889395908,1773159277.889396,18412,133,0x85,bike_speed,nan,867.2491600000001,2.20114
1773159278137113417,1773159278.1371133,18412,133,0x85,bike_speed,20.85933803598972,869.4503000000001,2.20114
1773159278384990639,1773159278.3849907,18412,133,0x85,bike_speed,20.6470292519084,871.6514400000001,2.20114
1773159278880244031,1773159278.880244,18412,5,0x05,bike_speed,20.594625624365484,873.85258,2.20114
1773159279128099640,1773159279.1280997,18412,5,0x05,bike_speed,20.490612363636366,876.05372,2.20114
1773159279375963099,1773159279.3759632,18412,5,0x05,bike_speed,nan,876.05372,2.20114
1773159279623670416,1773159279.6236706,18412,133,0x85,bike_speed,20.913099216494846,878.25486,2.20114
1773159279871387344,1773159279.8713875,18412,133,0x85,bike_speed,20.490612363636366,880.456,2.20114
1773159280119414441,1773159280.1194146,18412,133,0x85,bike_speed,nan,880.456,2.20114
1773159280366999259,1773159280.3669994,18412,133,0x85,bike_speed,20.69970024489796,882.65714,2.20114
1773159280614976283,1773159280.6149762,18412,5,0x05,bike_speed,20.235118443890276,884.85828,2.20114
1773159280862472790,1773159280.8624728,18412,5,0x05,bike_speed,nan,884.85828,2.20114
1773159281109933831,1773159281.1099339,18412,5,0x05,bike_speed,20.235118443890276,887.05942,2.20114
1773159281357732413,1773159281.3577323,18412,5,0x05,bike_speed,nan,887.05942,2.20114
1773159281605449647,1773159281.6054497,18412,133,0x85,bike_speed,19.887947294117648,889.26056,2.20114
1773159281853181936,1773159281.8531818,18412,133,0x85,bike_speed,19.839321506112473,891.4617000000001,2.20114
1773159282101062305,1773159282.1010623,18412,133,0x85,bike_speed,nan,891.4617000000001,2.20114
1773159282348355367,1773159282.3483553,18412,133,0x85,bike_speed,19.74277979562044,893.6628400000001,2.20114
1773159282596429007,1773159282.596429,18412,5,0x05,bike_speed,19.887947294117648,895.8639800000001,2.20114
1773159283091571174,1773159283.091571,18412,5,0x05,bike_speed,20.336547609022556,898.0651200000001,2.20114
1773159283339336303,1773159283.3393362,18412,5,0x05,bike_speed,nan,898.0651200000001,2.20114
1773159283586782576,1773159283.5867825,18412,133,0x85,bike_speed,20.336547609022556,900.26626,2.20114
1773159283834768789,1773159283.834769,18412,133,0x85,bike_speed,20.336547609022556,902.4674,2.20114
1773159284330184984,1773159284.330185,18412,133,0x85,bike_speed,nan,902.4674,2.20114
1773159284578294612,1773159284.5782945,18412,5,0x05,bike_speed,20.62079414485388,906.86968,2.20114
1773159284826039885,1773159284.8260398,18412,5,0x05,bike_speed,nan,906.86968,2.20114
1773159285073633340,1773159285.0736332,18412,5,0x05,bike_speed,20.594625624365484,909.07082,2.20114
1773159285321650782,1773159285.3216507,18412,5,0x05,bike_speed,20.54248733164557,911.27196,2.20114
1773159285569322702,1773159285.5693228,18412,133,0x85,bike_speed,nan,911.27196,2.20114
1773159285816831573,1773159285.8168316,18412,133,0x85,bike_speed,20.54248733164557,913.4731,2.20114
1773159286064481778,1773159286.0644817,18412,133,0x85,bike_speed,20.594625624365484,915.67424,2.20114
1773159286312355499,1773159286.3123555,18412,133,0x85,bike_speed,nan,915.67424,2.20114
1773159286560078115,1773159286.5600781,18412,5,0x05,bike_speed,20.594625624365484,917.8753800000001,2.20114
1773159287055733510,1773159287.0557334,18412,5,0x05,bike_speed,20.54248733164557,920.0765200000001,2.20114
1773159287303512211,1773159287.3035123,18412,5,0x05,bike_speed,19.887947294117648,922.2776600000001,2.20114
1773159287551199545,1773159287.5511994,18412,133,0x85,bike_speed,nan,922.2776600000001,2.20114
1773159287798538523,1773159287.7985384,18412,133,0x85,bike_speed,20.13469601985112,924.4788000000001,2.20114
1773159288046325339,1773159288.0463252,18412,133,0x85,bike_speed,20.18478232835821,926.67994,2.20114
1773159288294086591,1773159288.2940867,18412,133,0x85,bike_speed,nan,926.67994,2.20114
1773159288541837176,1773159288.541837,18412,1,0x01,bike_speed,20.28570624,928.88108,2.20114
1773159288789761235,1773159288.7897613,18412,1,0x01,bike_speed,nan,928.88108,2.20114
1773159289037579970,1773159289.03758,18412,1,0x01,bike_speed,20.13469601985112,931.08222,2.20114
1773159289284945676,1773159289.2849457,18412,1,0x01,bike_speed,20.43899873047859,933.28336,2.20114
1773159289532944838,1773159289.532945,18412,133,0x85,bike_speed,nan,933.28336,2.20114
1773159289780820375,1773159289.7808204,18412,133,0x85,bike_speed,20.03526542222222,935.4845,2.20114
1773159290027968612,1773159290.0279684,18412,133,0x85,bike_speed,20.235118443890276,937.68564,2.20114
1773159290275678910,1773159290.2756789,18412,133,0x85,bike_speed,nan,937.68564,2.20114
1773159290523282990,1773159290.523283,18412,5,0x05,bike_speed,20.43899873047859,939.88678,2.20114
1773159290770945790,1773159290.7709458,18412,5,0x05,bike_speed,nan,939.88678,2.20114
1773159291018772028,1773159291.018772,18412,5,0x05,bike_speed,20.03526542222222,942.08792,2.20114
1773159291266989873,1773159291.2669897,18412,5,0x05,bike_speed,20.28570624,944.2890600000001,2.20114
1773159291515003911,1773159291.515004,18412,133,0x85,bike_speed,nan,944.2890600000001,2.20114
1773159291762436548,1773159291.7624366,18412,133,0x85,bike_speed,20.54248733164557,946.4902000000001,2.20114
1773159292010200153,1773159292.0102,18412,133,0x85,bike_speed,20.43899873047859,948.6913400000001,2.20114
1773159292505520876,1773159292.5055208,18412,5,0x05,bike_speed,nan,948.6913400000001,2.20114
1773159292753352583,1773159292.7533526,18412,5,0x05,bike_speed,20.36206397992472,953.09362,2.20114
1773159293001139773,1773159293.0011396,18412,5,0x05,bike_speed,nan,953.09362,2.20114
1773159293248543157,1773159293.2485433,18412,5,0x05,bike_speed,20.18478232835821,955.29476,2.20114
1773159293496596071,1773159293.4965959,18412,133,0x85,bike_speed,20.43899873047859,957.4959,2.20114
1773159293744262741,1773159293.7442627,18412,133,0x85,bike_speed,nan,957.4959,2.20114
1773159293992321710,1773159293.9923217,18412,133,0x85,bike_speed,20.54248733164557,959.69704,2.20114
1773159294239667163,1773159294.2396672,18412,133,0x85,bike_speed,nan,959.69704,2.20114
1773159294487263145,1773159294.4872632,18412,5,0x05,bike_speed,19.93681202948403,961.89818,2.20114
1773159294735235315,1773159294.7352352,18412,5,0x05,bike_speed,19.50548676923077,964.09932,2.20114
1773159294983103711,1773159294.9831038,18412,5,0x05,bike_speed,nan,964.09932,2.20114
1773159295478349361,1773159295.4783492,18412,133,0x85,bike_speed,19.458711021582737,966.30046,2.20114
1773159295726518275,1773159295.7265182,18412,133,0x85,bike_speed,18.525759123287674,968.5016,2.20114
1773159295974063771,1773159295.9740639,18412,133,0x85,bike_speed,18.031738880000002,970.7027400000001,2.20114
1773159296221850247,1773159296.2218504,18412,133,0x85,bike_speed,nan,970.7027400000001,2.20114
1773159296469313055,1773159296.469313,18412,5,0x05,bike_speed,17.794479157894738,972.9038800000001,2.20114
1773159296717191993,1773159296.717192,18412,5,0x05,bike_speed,nan,972.9038800000001,2.20114
1773159296964521177,1773159296.9645212,18412,5,0x05,bike_speed,17.60148046854664,975.1050200000001,2.20114
1773159297212291293,1773159297.2122912,18412,5,0x05,bike_speed,nan,975.1050200000001,2.20114
1773159297459653858,1773159297.4596539,18412,133,0x85,bike_speed,17.60148046854664,977.3061600000001,2.20114
1773159297707467904,1773159297.7074678,18412,133,0x85,bike_speed,nan,977.3061600000001,2.20114
1773159297955177398,1773159297.9551775,18412,133,0x85,bike_speed,17.375337250535335,979.5073,2.20114
1773159298202919379,1773159298.2029195,18412,133,0x85,bike_speed,nan,979.5073,2.20114
1773159298450567610,1773159298.4505677,18412,5,0x05,bike_speed,17.011074415094342,981.70844,2.20114
1773159299194537969,1773159299.1945379,18412,5,0x05,bike_speed,16.458990864097363,983.90958,2.20114
1773159299442284504,1773159299.4422846,18412,133,0x85,bike_speed,16.526033596741346,986.11072,2.20114
1773159299937482901,1773159299.937483,18412,133,0x85,bike_speed,16.392489890909093,988.31186,2.20114
1773159300185305658,1773159300.1853056,18412,133,0x85,bike_speed,16.492444097560977,990.513,2.20114
1773159300433180515,1773159300.4331803,18412,5,0x05,bike_speed,nan,990.513,2.20114
1773159300680778012,1773159300.680778,18412,5,0x05,bike_speed,16.526033596741346,992.71414,2.20114
1773159300928559131,1773159300.928559,18412,5,0x05,bike_speed,nan,992.71414,2.20114
1773159301175907788,1773159301.1759079,18412,5,0x05,bike_speed,16.293739951807233,994.91528,2.20114
1773159301423874837,1773159301.4238749,18412,133,0x85,bike_speed,nan,994.91528,2.20114
1773159301671865478,1773159301.6718657,18412,133,0x85,bike_speed,16.228564992000003,997.1164200000001,2.20114
1773159301919650516,1773159301.9196506,18412,133,0x85,bike_speed,nan,997.1164200000001,2.20114
1773159302167308930,1773159302.167309,18412,133,0x85,bike_speed,16.067886130693072,999.3175600000001,2.20114
1773159302415291268,1773159302.4152913,18412,5,0x05,bike_speed,nan,999.3175600000001,2.20114
1773159302662809421,1773159302.6628094,18412,5,0x05,bike_speed,15.97299703937008,1001.5187000000001,2.20114
1773159302910489567,1773159302.9104896,18412,5,0x05,bike_speed,nan,1001.5187000000001,2.20114
1773159303158210415,1773159303.1582103,18412,5,0x05,bike_speed,15.755888341747575,1003.7198400000001,2.20114
1773159303405893276,1773159303.4058933,18412,133,0x85,bike_speed,nan,1003.7198400000001,2.20114
1773159303653096397,1773159303.6530964,18412,133,0x85,bike_speed,15.110395709497208,1005.9209800000001,2.20114
1773159304148374398,1773159304.1483743,18412,133,0x85,bike_speed,nan,1005.9209800000001,2.20114
1773159304396196709,1773159304.3961966,18412,5,0x05,bike_speed,14.336188155477032,1008.12212,2.20114
1773159304891660190,1773159304.8916602,18412,5,0x05,bike_speed,13.412037183471076,1010.32326,2.20114
1773159305139407112,1773159305.1394072,18412,5,0x05,bike_speed,nan,1010.32326,2.20114
1773159305387168584,1773159305.3871684,18412,130,0x82,bike_speed,nan,1010.32326,2.20114
1773159305635583882,1773159305.635584,18412,130,0x82,bike_speed,11.950342409425627,1012.5244,2.20114
1773159305882912650,1773159305.8829129,18412,130,0x82,bike_speed,nan,1012.5244,2.20114
1773159306131158247,1773159306.1311584,18412,130,0x82,bike_speed,nan,1012.5244,2.20114
1773159306378320680,1773159306.3783207,18412,5,0x05,bike_speed,10.117559221945138,1014.72554,2.20114
1773159306626118773,1773159306.6261187,18412,5,0x05,bike_speed,nan,1014.72554,2.20114
1773159306873807574,1773159306.8738077,18412,5,0x05,bike_speed,nan,1014.72554,2.20114
1773159307369491003,1773159307.3694909,18412,133,0x85,bike_speed,nan,1014.72554,2.20114
1773159307617155704,1773159307.6171556,18412,133,0x85,bike_speed,7.750031037249284,1016.92668,2.20114
1773159307864798295,1773159307.8647983,18412,133,0x85,bike_speed,nan,1016.92668,2.20114
1773159308112716703,1773159308.112717,18412,133,0x85,bike_speed,nan,1016.92668,2.20114
1773159308360267309,1773159308.3602672,18412,5,0x05,bike_speed,nan,1016.92668,2.20114
1773159308608041331,1773159308.6080413,18412,5,0x05,bike_speed,nan,1016.92668,2.20114
1773159308855729728,1773159308.8557296,18412,5,0x05,bike_speed,nan,1016.92668,2.20114
1773159309103703865,1773159309.1037037,18412,5,0x05,bike_speed,nan,1016.92668,2.20114
1773159309351015861,1773159309.351016,18412,133,0x85,bike_speed,nan,1016.92668,2.20114
1773159309598757432,1773159309.5987573,18412,133,0x85,bike_speed,nan,1016.92668,2.20114
1773159309846687515,1773159309.8466876,18412,133,0x85,bike_speed,nan,1016.92668,2.20114
1773159310094731455,1773159310.0947316,18412,133,0x85,bike_speed,nan,1016.92668,2.20114
1773159310342402465,1773159310.3424025,18412,5,0x05,bike_speed,nan,1016.92668,2.20114
1773159310590398426,1773159310.5903986,18412,5,0x05,bike_speed,nan,1016.92668,2.20114
1773159311332632693,1773159311.3326325,18412,133,0x85,bike_speed,nan,1016.92668,2.20114
1773159311828026103,1773159311.828026,18412,133,0x85,bike_speed,nan,1016.92668,2.20114
1773159312076418270,1773159312.0764184,18412,133,0x85,bike_speed,nan,1016.92668,2.20114
1773159312324171335,1773159312.3241713,18412,5,0x05,bike_speed,nan,1016.92668,2.20114
1773159312572019877,1773159312.57202,18412,5,0x05,bike_speed,nan,1016.92668,2.20114
1773159312819628281,1773159312.8196282,18412,5,0x05,bike_speed,nan,1016.92668,2.20114
1773159313067221359,1773159313.0672212,18412,5,0x05,bike_speed,nan,1016.92668,2.20114
1773159313315040061,1773159313.31504,18412,133,0x85,bike_speed,nan,1016.92668,2.20114
1773159313562518443,1773159313.5625186,18412,133,0x85,bike_speed,nan,1016.92668,2.20114
1773159313810558858,1773159313.810559,18412,133,0x85,bike_speed,nan,1016.92668,2.20114
1773159314058350863,1773159314.0583508,18412,133,0x85,bike_speed,nan,1016.92668,2.20114
1773159314306049376,1773159314.3060493,18412,5,0x05,bike_speed,nan,1016.92668,2.20114
1773159315049080052,1773159315.0490801,18412,5,0x05,bike_speed,nan,1016.92668,2.20114
1773159315296802592,1773159315.2968025,18412,133,0x85,bike_speed,nan,1016.92668,2.20114
1773159315792332391,1773159315.7923322,18412,133,0x85,bike_speed,nan,1016.92668,2.20114
1773159316287807077,1773159316.287807,18412,5,0x05,bike_speed,nan,1016.92668,2.20114
1773159316535729026,1773159316.5357292,18412,5,0x05,bike_speed,nan,1016.92668,2.20114
1773159316783487131,1773159316.7834873,18412,5,0x05,bike_speed,nan,1016.92668,2.20114
1773159317031137927,1773159317.031138,18412,5,0x05,bike_speed,nan,1016.92668,2.20114
1773159317278248584,1773159317.2782488,18412,133,0x85,bike_speed,nan,1016.92668,2.20114
1773159317525936960,1773159317.5259368,18412,133,0x85,bike_speed,nan,1016.92668,2.20114
1773159317773676630,1773159317.7736766,18412,133,0x85,bike_speed,nan,1016.92668,2.20114
1773159318021640089,1773159318.0216403,18412,133,0x85,bike_speed,nan,1016.92668,2.20114
1773159318269945340,1773159318.2699454,18412,5,0x05,bike_speed,nan,1016.92668,2.20114
1773159318517201001,1773159318.517201,18412,5,0x05,bike_speed,nan,1016.92668,2.20114
1773159318765073083,1773159318.765073,18412,5,0x05,bike_speed,nan,1016.92668,2.20114
1773159319012894982,1773159319.0128949,18412,5,0x05,bike_speed,0.6954304504628043,1019.12782,2.20114
1773159319260518676,1773159319.2605186,18412,133,0x85,bike_speed,nan,1019.12782,2.20114
1773159319508332528,1773159319.5083325,18412,133,0x85,bike_speed,nan,1019.12782,2.20114
1773159319756055162,1773159319.756055,18412,133,0x85,bike_speed,nan,1019.12782,2.20114
1773159320003772723,1773159320.0037727,18412,133,0x85,bike_speed,7.417077235831811,1021.32896,2.20114
1773159320251327613,1773159320.2513275,18412,5,0x05,bike_speed,nan,1021.32896,2.20114
1773159320499167307,1773159320.4991672,18412,5,0x05,bike_speed,nan,1021.32896,2.20114
