timestamp,header.stamp.sec,header.stamp.nanosec,header.frame_id,itow,year,month,day,hour,min,sec,valid_date,valid_time,fully_resolved,valid_mag,t_acc,nano,gps_fix.fix_type,gnss_fix_ok,diff_soln,psm.state,head_veh_valid,carr_soln.status,confirmed_avail,confirmed_date,confirmed_time,num_sv,lon,lat,height,hmsl,h_acc,v_acc,vel_n,vel_e,vel_d,g_speed,head_mot,s_acc,head_acc,p_dop,invalid_llh,head_veh,mag_dec,mag_acc
2026-03-10 17:12:24.552485,1773159144,552484774,ubx,231162400,2026,3,10,16,12,24,True,True,True,False,21,399645082,4,True,True,0,True,1,False,True,False,30,137297990,510304393,177550,133858,86,85,-2888,4137,-121,5045,12235262,57,177182,103,False,12235262,0,0
2026-03-10 17:12:24.762244,1773159144,762243645,ubx,231162600,2026,3,10,16,12,24,True,True,True,False,21,599645210,4,True,True,0,True,1,False,True,False,29,137298108,510304341,177548,133856,83,81,-2898,4075,-20,5000,12297540,57,177241,102,False,12297540,0,0
2026-03-10 17:12:24.954443,1773159144,954443170,ubx,231162800,2026,3,10,16,12,24,True,True,True,False,21,799645338,4,True,True,0,True,1,False,True,False,29,137298226,510304288,177532,133840,88,83,-2963,4094,55,5054,12312334,58,177245,105,False,12312334,0,0
2026-03-10 17:12:25.161383,1773159145,161383430,ubx,231163000,2026,3,10,16,12,25,True,True,True,False,21,-354533,4,True,True,0,True,1,False,True,False,29,137298343,510304235,177522,133830,92,86,-2947,4086,42,5038,12418812,58,177378,105,False,12418812,0,0
2026-03-10 17:12:25.346690,1773159145,346690437,ubx,231163200,2026,3,10,16,12,25,True,True,True,False,21,199645594,4,True,True,0,True,1,False,True,False,29,137298456,510304182,177526,133834,100,91,-2984,3947,-57,4948,12509794,58,177344,105,False,12509794,0,0
2026-03-10 17:12:25.543497,1773159145,543497401,ubx,231163400,2026,3,10,16,12,25,True,True,True,False,21,399645722,4,True,True,0,True,1,False,True,False,29,137298570,510304127,177511,133819,106,96,-3022,3968,94,4988,12517520,58,177336,105,False,12517520,0,0
2026-03-10 17:12:25.746842,1773159145,746842449,ubx,231163600,2026,3,10,16,12,25,True,True,True,False,21,599645851,4,True,True,0,True,1,False,True,False,29,137298685,510304072,177504,133812,111,100,-3007,3969,1,4980,12404962,57,177364,105,False,12404962,0,0
2026-03-10 17:12:25.950502,1773159145,950502439,ubx,231163800,2026,3,10,16,12,25,True,True,True,False,21,799645979,4,True,True,0,True,1,False,True,False,29,137298800,510304019,177501,133809,115,105,-2942,4025,96,4985,12335530,57,177404,105,False,12335530,0,0
2026-03-10 17:12:26.166296,1773159146,166295547,ubx,231164000,2026,3,10,16,12,26,True,True,True,False,21,-353892,4,True,True,0,True,1,False,True,False,30,137298914,510303968,177506,133814,118,109,-2858,3982,-33,4901,12193064,57,177283,105,False,12193064,0,0
2026-03-10 17:12:26.346029,1773159146,346029316,ubx,231164200,2026,3,10,16,12,26,True,True,True,False,21,199646235,4,True,True,0,True,1,False,True,False,29,137299032,510303917,177491,133799,114,109,-2831,4112,140,4992,12210634,57,177273,105,False,12210634,0,0
2026-03-10 17:12:26.551283,1773159146,551283246,ubx,231164400,2026,3,10,16,12,26,True,True,True,False,21,399646363,4,True,True,0,True,1,False,True,False,30,137299146,510303867,177486,133794,112,110,-2792,3996,-28,4875,12213318,58,177337,105,False,12213318,0,0
2026-03-10 17:12:26.753267,1773159146,753267170,ubx,231164600,2026,3,10,16,12,26,True,True,True,False,21,599646491,4,True,True,0,True,1,False,True,False,28,137299259,510303815,177468,133776,110,110,-2865,3981,55,4905,12341038,58,177468,105,False,12341038,0,0
2026-03-10 17:12:26.950997,1773159146,950996746,ubx,231164800,2026,3,10,16,12,26,True,True,True,False,21,799646619,4,True,True,0,True,1,False,True,False,29,137299371,510303762,177478,133786,109,111,-2941,3866,-53,4857,12474328,58,177532,105,False,12474328,0,0
2026-03-10 17:12:27.161806,1773159147,161805564,ubx,231165000,2026,3,10,16,12,27,True,True,True,False,21,-353252,4,True,True,0,True,1,False,True,False,30,137299480,510303708,177460,133767,109,111,-3014,3791,-14,4843,12605158,58,177469,105,False,12605158,0,0
2026-03-10 17:12:27.346606,1773159147,346606057,ubx,231165200,2026,3,10,16,12,27,True,True,True,False,21,199646876,4,True,True,0,True,1,False,True,False,30,137299586,510303652,177460,133768,108,111,-3075,3678,60,4795,12757336,58,177363,105,False,12757336,0,0
2026-03-10 17:12:27.556152,1773159147,556152118,ubx,231165400,2026,3,10,16,12,27,True,True,True,False,21,399647004,4,True,True,0,True,1,False,True,False,28,137299691,510303597,177475,133782,108,111,-3122,3524,-99,4708,12860320,59,177050,109,False,12860320,0,0
2026-03-10 17:12:27.777424,1773159147,777424016,ubx,231165600,2026,3,10,16,12,27,True,True,True,False,21,599647132,4,True,True,0,True,1,False,True,False,30,137299795,510303539,177469,133777,106,110,-3173,3605,-23,4803,12737716,58,176963,106,False,12737716,0,0
2026-03-10 17:12:27.954125,1773159147,954124822,ubx,231165800,2026,3,10,16,12,27,True,True,True,False,21,799647260,4,True,True,0,True,1,False,True,False,29,137299901,510303482,177483,133791,105,109,-3228,3677,-6,4893,12833282,59,177110,105,False,12833282,0,0
2026-03-10 17:12:28.159954,1773159148,159954163,ubx,231166000,2026,3,10,16,12,28,True,True,True,False,21,-352611,4,True,True,0,True,1,False,True,False,31,137300008,510303423,177483,133791,104,108,-3231,3645,-73,4871,12962186,59,177226,100,False,12962186,0,0
2026-03-10 17:12:28.355230,1773159148,355229989,ubx,231166200,2026,3,10,16,12,28,True,True,True,False,21,199647517,4,True,True,0,True,1,False,True,False,31,137300112,510303364,177488,133796,103,108,-3396,3624,18,4967,13173874,59,177094,100,False,13173874,0,0
2026-03-10 17:12:28.552142,1773159148,552141799,ubx,231166400,2026,3,10,16,12,28,True,True,True,False,21,399647645,4,True,True,0,True,1,False,True,False,31,137300215,510303302,177484,133792,102,107,-3521,3510,-12,4972,13325866,59,176819,100,False,13325866,0,0
2026-03-10 17:12:28.757291,1773159148,757291307,ubx,231166600,2026,3,10,16,12,28,True,True,True,False,21,599647773,4,True,True,0,True,1,False,True,False,30,137300315,510303238,177483,133791,102,107,-3616,3387,-13,4954,13327462,59,176464,102,False,13327462,0,0
2026-03-10 17:12:28.953098,1773159148,953098116,ubx,231166800,2026,3,10,16,12,28,True,True,True,False,21,799647901,4,True,True,0,True,1,False,True,False,31,137300413,510303173,177481,133789,101,105,-3565,3467,-44,4973,13310174,58,176555,102,False,13310174,0,0
2026-03-10 17:12:29.162599,1773159149,162599390,ubx,231167000,2026,3,10,16,12,29,True,True,True,False,21,-351970,4,True,True,0,True,1,False,True,False,31,137300513,510303107,177482,133790,99,103,-3680,3461,21,5052,13456630,57,176602,100,False,13456630,0,0
2026-03-10 17:12:29.355660,1773159149,355660385,ubx,231167200,2026,3,10,16,12,29,True,True,True,False,21,199648157,4,True,True,0,True,1,False,True,False,32,137300609,510303042,177499,133807,97,100,-3625,3323,-132,4918,13569504,57,176677,102,False,13569504,0,0
2026-03-10 17:12:29.557007,1773159149,557006614,ubx,231167400,2026,3,10,16,12,29,True,True,True,False,21,399648286,4,True,True,0,True,1,False,True,False,31,137300707,510302976,177497,133805,97,99,-3761,3361,18,5044,13596344,57,176646,98,False,13596344,0,0
2026-03-10 17:12:29.769327,1773159149,769326604,ubx,231167600,2026,3,10,16,12,29,True,True,True,False,21,599648414,4,True,True,0,True,1,False,True,False,31,137300804,510302908,177500,133808,96,97,-3780,3341,7,5045,13651640,57,176731,98,False,13651640,0,0
2026-03-10 17:12:29.952121,1773159149,952120569,ubx,231167800,2026,3,10,16,12,29,True,True,True,False,21,799648542,4,True,True,0,True,1,False,True,False,31,137300898,510302842,177510,133818,96,96,-3736,3220,-130,4932,13646944,58,176711,98,False,13646944,0,0
2026-03-10 17:12:30.173234,1773159150,173233481,ubx,231168000,2026,3,10,16,12,30,True,True,True,False,21,-351329,4,True,True,0,True,1,False,True,False,30,137300992,510302774,177507,133815,97,94,-3783,3325,83,5037,13603666,58,176733,103,False,13603666,0,0
2026-03-10 17:12:30.353789,1773159150,353789059,ubx,231168200,2026,3,10,16,12,30,True,True,True,False,21,199648799,4,True,True,0,True,1,False,True,False,31,137301084,510302706,177519,133827,97,94,-3763,3210,-37,4946,13665184,59,176818,103,False,13665184,0,0
2026-03-10 17:12:30.568209,1773159150,568208995,ubx,231168400,2026,3,10,16,12,30,True,True,True,False,21,399648927,4,True,True,0,True,1,False,True,False,31,137301177,510302639,177523,133830,99,94,-3775,3232,7,4970,13934134,59,177108,103,False,13934134,0,0
2026-03-10 17:12:30.751904,1773159150,751903682,ubx,231168600,2026,3,10,16,12,30,True,True,True,False,21,599649055,4,True,True,0,True,1,False,True,False,31,137301266,510302569,177520,133828,102,94,-3948,3092,-10,5015,14046712,60,176980,103,False,14046712,0,0
2026-03-10 17:12:30.950902,1773159150,950901756,ubx,231168800,2026,3,10,16,12,30,True,True,True,False,21,799649183,4,True,True,0,True,1,False,True,False,31,137301353,510302498,177528,133836,98,88,-3927,2984,-40,4932,14004024,60,176942,107,False,14004024,0,0
2026-03-10 17:12:31.167729,1773159151,167728626,ubx,231169000,2026,3,10,16,12,31,True,True,True,False,21,-350687,4,True,True,0,True,1,False,True,False,31,137301437,510302429,177529,133837,96,84,-3909,2971,-39,4910,13925866,60,176997,103,False,13925866,0,0
2026-03-10 17:12:31.360219,1773159151,360218946,ubx,231169200,2026,3,10,16,12,31,True,True,True,False,21,199649440,4,True,True,0,True,1,False,True,False,31,137301522,510302358,177544,133851,96,81,-3902,2999,-71,4921,13910042,60,177042,107,False,13910042,0,0
2026-03-10 17:12:31.555902,1773159151,555902243,ubx,231169400,2026,3,10,16,12,31,True,True,True,False,21,399649568,4,True,True,0,True,1,False,True,False,31,137301608,510302288,177553,133861,96,79,-3902,2980,-20,4910,13976644,60,177151,103,False,13976644,0,0
2026-03-10 17:12:31.771348,1773159151,771347881,ubx,231169600,2026,3,10,16,12,31,True,True,True,False,21,599649696,4,True,True,0,True,1,False,True,False,31,137301696,510302217,177553,133861,96,77,-4001,3024,-51,5015,14126088,59,177325,98,False,14126088,0,0
2026-03-10 17:12:31.959269,1773159151,959268517,ubx,231169800,2026,3,10,16,12,31,True,True,True,False,21,799649825,4,True,True,0,True,1,False,True,False,31,137301779,510302146,177570,133878,92,75,-3973,2885,-154,4910,14176604,58,177414,99,False,14176604,0,0
2026-03-10 17:12:32.176821,1773159152,176820536,ubx,231170000,2026,3,10,16,12,32,True,True,True,False,21,-350046,4,True,True,0,True,1,False,True,False,31,137301859,510302075,177569,133877,87,73,-3972,2775,-20,4846,14226142,57,177508,99,False,14226142,0,0
2026-03-10 17:12:32.355950,1773159152,355949599,ubx,231170200,2026,3,10,16,12,32,True,True,True,False,21,199650081,4,True,True,0,True,1,False,True,False,31,137301938,510302003,177574,133882,84,72,-4008,2787,-72,4882,14287536,56,177662,99,False,14287536,0,0
2026-03-10 17:12:32.574023,1773159152,574022891,ubx,231170400,2026,3,10,16,12,32,True,True,True,False,21,399650209,4,True,True,0,True,1,False,True,False,32,137302018,510301929,177587,133895,82,72,-4093,2762,-42,4938,14409614,56,177836,99,False,14409614,0,0
2026-03-10 17:12:32.762171,1773159152,762171313,ubx,231170600,2026,3,10,16,12,32,True,True,True,False,21,599650338,4,True,True,0,True,1,False,True,False,32,137302095,510301856,177606,133913,81,71,-4028,2691,-103,4844,14520178,56,177936,98,False,14520178,0,0
2026-03-10 17:12:32.961037,1773159152,961037501,ubx,231170800,2026,3,10,16,12,32,True,True,True,False,21,799650466,4,True,True,0,True,1,False,True,False,32,137302173,510301782,177616,133924,79,70,-4156,2674,13,4941,14612032,55,178017,98,False,14612032,0,0
2026-03-10 17:12:33.175223,1773159153,175222823,ubx,231171000,2026,3,10,16,12,33,True,True,True,False,21,-349405,4,True,True,0,True,1,False,True,False,32,137302248,510301709,177623,133931,77,70,-4118,2611,-104,4875,14522000,55,178043,98,False,14522000,0,0
2026-03-10 17:12:33.360690,1773159153,360689848,ubx,231171200,2026,3,10,16,12,33,True,True,True,False,21,199650722,4,True,True,0,True,1,False,True,False,31,137302321,510301637,177643,133951,75,69,-3978,2584,-113,4744,14354254,55,177819,98,False,14354254,0,0
2026-03-10 17:12:33.551838,1773159153,551837893,ubx,231171400,2026,3,10,16,12,33,True,True,True,False,21,399650851,4,True,True,0,True,1,False,True,False,32,137302395,510301566,177659,133967,74,69,-3949,2671,-42,4768,14314508,55,177527,98,False,14314508,0,0
2026-03-10 17:12:33.787364,1773159153,787364194,ubx,231171600,2026,3,10,16,12,33,True,True,True,False,21,599650979,4,True,True,0,True,1,False,True,False,32,137302469,510301495,177679,133987,74,69,-3894,2544,-159,4651,14328342,55,177453,98,False,14328342,0,0
2026-03-10 17:12:33.961130,1773159153,961129958,ubx,231171800,2026,3,10,16,12,33,True,True,True,False,21,799651107,4,True,True,0,True,1,False,True,False,32,137302543,510301423,177695,134003,74,69,-3946,2597,34,4724,14474508,55,177573,103,False,14474508,0,0
2026-03-10 17:12:34.180858,1773159154,180858320,ubx,231172000,2026,3,10,16,12,34,True,True,True,False,21,-348763,4,True,True,0,True,1,False,True,False,32,137302617,510301350,177722,134030,74,69,-4053,2526,-133,4776,14639184,55,177800,103,False,14639184,0,0
2026-03-10 17:12:34.357664,1773159154,357664222,ubx,231172200,2026,3,10,16,12,34,True,True,True,False,21,199651364,4,True,True,0,True,1,False,True,False,32,137302691,510301275,177745,134053,74,69,-4104,2522,-134,4817,14696160,55,177912,103,False,14696160,0,0
2026-03-10 17:12:34.592906,1773159154,592905758,ubx,231172400,2026,3,10,16,12,34,True,True,True,False,21,399651492,4,True,True,0,True,1,False,True,False,32,137302762,510301203,177769,134077,75,69,-4038,2487,-166,4742,14592132,55,177924,103,False,14592132,0,0
2026-03-10 17:12:34.768094,1773159154,768093468,ubx,231172600,2026,3,10,16,12,34,True,True,True,False,21,599651621,4,True,True,0,True,1,False,True,False,32,137302833,510301132,177809,134117,75,70,-3941,2565,-163,4703,14407594,55,177629,103,False,14407594,0,0
2026-03-10 17:12:34.976613,1773159154,976612563,ubx,231172800,2026,3,10,16,12,34,True,True,True,False,21,799651749,4,True,True,0,True,1,False,True,False,32,137302906,510301063,177825,134133,82,75,-3806,2595,-188,4607,14268628,62,177362,103,False,14268628,0,0
2026-03-10 17:12:35.183291,1773159155,183291315,ubx,231173000,2026,3,10,16,12,35,True,True,True,False,21,-348122,4,True,True,0,True,1,False,True,False,32,137302979,510300996,177844,134152,88,80,-3700,2672,-29,4564,14186650,64,176904,103,False,14186650,0,0
2026-03-10 17:12:35.359875,1773159155,359875527,ubx,231173200,2026,3,10,16,12,35,True,True,True,False,21,199652006,4,True,True,0,True,1,False,True,False,32,137303052,510300931,177853,134161,94,85,-3639,2594,-216,4469,14144776,66,176649,103,False,14144776,0,0
2026-03-10 17:12:35.565974,1773159155,565974119,ubx,231173400,2026,3,10,16,12,35,True,True,True,False,21,399652134,4,True,True,0,True,1,False,True,False,32,137303124,510300865,177873,134181,100,90,-3633,2609,-25,4473,14127710,67,176471,103,False,14127710,0,0
2026-03-10 17:12:35.776598,1773159155,776598234,ubx,231173600,2026,3,10,16,12,35,True,True,True,False,21,599652263,4,True,True,0,True,1,False,True,False,31,137303196,510300800,177887,134195,106,95,-3562,2529,-62,4369,14110736,69,176359,99,False,14110736,0,0
2026-03-10 17:12:35.961181,1773159155,961181136,ubx,231173800,2026,3,10,16,12,35,True,True,True,False,21,799652391,4,True,True,0,True,1,False,True,False,32,137303268,510300735,177896,134204,118,103,-3522,2476,-139,4305,14085238,74,176335,98,False,14085238,0,0
2026-03-10 17:12:36.170199,1773159156,170199353,ubx,231174000,2026,3,10,16,12,36,True,True,True,False,21,-347480,4,True,True,0,True,1,False,True,False,31,137303341,510300672,177913,134221,129,110,-3481,2518,-23,4296,14014500,77,176265,98,False,14014500,0,0
2026-03-10 17:12:36.359820,1773159156,359819619,ubx,231174200,2026,3,10,16,12,36,True,True,True,False,21,199652648,4,True,True,0,True,1,False,True,False,32,137303414,510300610,177942,134250,138,116,-3356,2510,-49,4191,14060574,78,176159,98,False,14060574,0,0
2026-03-10 17:12:36.565547,1773159156,565547186,ubx,231174400,2026,3,10,16,12,36,True,True,True,False,21,399652776,4,True,True,0,True,1,False,True,False,32,137303485,510300550,177972,134280,150,124,-3306,2460,-170,4121,14084288,82,176130,98,False,14084288,0,0
2026-03-10 17:12:36.767743,1773159156,767742572,ubx,231174600,2026,3,10,16,12,36,True,True,True,False,21,599652905,4,True,True,0,True,1,False,True,False,32,137303556,510300491,177999,134307,165,135,-3266,2442,-62,4078,14035716,85,176077,99,False,14035716,0,0
2026-03-10 17:12:36.963742,1773159156,963742114,ubx,231174800,2026,3,10,16,12,36,True,True,True,False,21,799653034,4,True,True,0,True,1,False,True,False,32,137303626,510300434,178012,134320,180,146,-3165,2421,-84,3985,13910826,88,176015,99,False,13910826,0,0
2026-03-10 17:12:37.166565,1773159157,166565050,ubx,231175000,2026,3,10,16,12,37,True,True,True,False,21,-346837,4,True,True,0,True,1,False,True,False,32,137303695,510300379,178047,134355,190,154,-3035,2376,-155,3855,13750378,90,175771,99,False,13750378,0,0
2026-03-10 17:12:37.366817,1773159157,366816436,ubx,231175200,2026,3,10,16,12,37,True,True,True,False,21,199653290,4,True,True,0,True,1,False,True,False,32,137303765,510300325,178059,134367,199,161,-2947,2433,-108,3821,13713144,90,175646,99,False,13713144,0,0
2026-03-10 17:12:37.564832,1773159157,564832188,ubx,231175400,2026,3,10,16,12,37,True,True,True,False,21,399653419,4,True,True,0,True,1,False,True,False,32,137303834,510300273,178089,134397,208,169,-2849,2350,-186,3693,13906176,92,175621,99,False,13906176,0,0
2026-03-10 17:12:37.780677,1773159157,780676874,ubx,231175600,2026,3,10,16,12,37,True,True,True,False,21,599653548,4,True,True,0,True,1,False,True,False,32,137303901,510300219,178113,134420,216,177,-2933,2243,-6,3692,14055458,93,175726,99,False,14055458,0,0
2026-03-10 17:12:37.957030,1773159157,957030103,ubx,231175800,2026,3,10,16,12,37,True,True,True,False,21,799653676,4,True,True,0,True,1,False,True,False,32,137303966,510300165,178115,134423,218,181,-2924,2202,-207,3660,14023150,93,175774,99,False,14023150,0,0
2026-03-10 17:12:38.180720,1773159158,180719991,ubx,231176000,2026,3,10,16,12,38,True,True,True,False,21,-346195,4,True,True,0,True,1,False,True,False,32,137304028,510300113,178131,134439,207,178,-2863,2170,-129,3592,14035690,92,175817,99,False,14035690,0,0
2026-03-10 17:12:38.362984,1773159158,362983769,ubx,231176200,2026,3,10,16,12,38,True,True,True,False,21,199653933,4,True,True,0,True,1,False,True,False,31,137304089,510300063,178156,134464,199,175,-2768,2079,-88,3462,14087978,91,175877,103,False,14087978,0,0
2026-03-10 17:12:38.567165,1773159158,567165448,ubx,231176400,2026,3,10,16,12,38,True,True,True,False,21,399654061,4,True,True,0,True,1,False,True,False,31,137304147,510300013,178169,134477,208,182,-2732,2003,-156,3388,14047754,94,175902,103,False,14047754,0,0
2026-03-10 17:12:38.762869,1773159158,762868833,ubx,231176600,2026,3,10,16,12,38,True,True,True,False,21,599654190,4,True,True,0,True,1,False,True,False,31,137304204,510299965,178188,134496,216,189,-2672,1994,-32,3334,14013358,96,175925,103,False,14013358,0,0
2026-03-10 17:12:38.964150,1773159158,964149937,ubx,231176800,2026,3,10,16,12,38,True,True,True,False,21,799654318,4,True,True,0,True,1,False,True,False,31,137304262,510299916,178206,134514,209,186,-2573,1942,-91,3223,14076864,95,175982,103,False,14076864,0,0
2026-03-10 17:12:39.175440,1773159159,175439977,ubx,231177000,2026,3,10,16,12,39,True,True,True,False,21,-345552,4,True,True,0,True,1,False,True,False,31,137304318,510299870,178222,134529,204,182,-2541,1900,-121,3173,14240536,94,176148,103,False,14240536,0,0
2026-03-10 17:12:39.363670,1773159159,363669822,ubx,231177200,2026,3,10,16,12,39,True,True,True,False,21,199654575,4,True,True,0,True,1,False,True,False,31,137304371,510299824,178241,134549,203,182,-2513,1812,-135,3099,14223898,95,176195,103,False,14223898,0,0
2026-03-10 17:12:39.563244,1773159159,563244447,ubx,231177400,2026,3,10,16,12,39,True,True,True,False,21,399654704,4,True,True,0,True,1,False,True,False,31,137304423,510299779,178261,134568,203,182,-2461,1765,-46,3029,14005012,96,176099,103,False,14005012,0,0
2026-03-10 17:12:39.770564,1773159159,770564006,ubx,231177600,2026,3,10,16,12,39,True,True,True,False,21,599654833,4,True,True,0,True,1,False,True,False,31,137304473,510299736,178280,134587,207,184,-2310,1798,-110,2928,13784492,97,175978,103,False,13784492,0,0
2026-03-10 17:12:39.963688,1773159159,963688060,ubx,231177800,2026,3,10,16,12,39,True,True,True,False,21,799654961,4,True,True,0,True,1,False,True,False,31,137304526,510299694,178285,134592,208,185,-2233,1833,-61,2889,13848026,98,176047,103,False,13848026,0,0
2026-03-10 17:12:40.180916,1773159160,180916064,ubx,231178000,2026,3,10,16,12,40,True,True,True,False,21,-344909,4,True,True,0,True,1,False,True,False,31,137304577,510299654,178304,134612,212,188,-2195,1724,-92,2791,13969966,99,176177,103,False,13969966,0,0
2026-03-10 17:12:40.363829,1773159160,363828934,ubx,231178200,2026,3,10,16,12,40,True,True,True,False,21,199655218,4,True,True,0,True,1,False,True,False,31,137304624,510299615,178325,134632,214,190,-2153,1623,-122,2696,14108462,100,176316,103,False,14108462,0,0
2026-03-10 17:12:40.576484,1773159160,576483643,ubx,231178400,2026,3,10,16,12,40,True,True,True,False,21,399655347,4,True,True,0,True,1,False,True,False,31,137304670,510299576,178350,134658,216,192,-2117,1518,-115,2605,14261436,100,176471,103,False,14261436,0,0
2026-03-10 17:12:40.760525,1773159160,760524442,ubx,231178600,2026,3,10,16,12,40,True,True,True,False,21,599655475,4,True,True,0,True,1,False,True,False,32,137304712,510299538,178369,134677,221,195,-2081,1447,-97,2534,14281054,101,176546,102,False,14281054,0,0
2026-03-10 17:12:40.962948,1773159160,962948317,ubx,231178800,2026,3,10,16,12,40,True,True,True,False,21,799655604,4,True,True,0,True,1,False,True,False,32,137304753,510299502,178389,134697,223,198,-2017,1378,-109,2443,14219288,102,176561,103,False,14219288,0,0
2026-03-10 17:12:41.172411,1773159161,172411024,ubx,231179000,2026,3,10,16,12,41,True,True,True,False,21,-344266,4,True,True,0,True,1,False,True,False,32,137304792,510299466,178402,134710,239,209,-1928,1383,-74,2373,14110338,105,176567,103,False,14110338,0,0
2026-03-10 17:12:41.359629,1773159161,359629401,ubx,231179200,2026,3,10,16,12,41,True,True,True,False,21,199655861,4,True,True,0,True,1,False,True,False,32,137304831,510299432,178415,134723,253,219,-1845,1357,-74,2290,14071426,106,176614,103,False,14071426,0,0
2026-03-10 17:12:41.550517,1773159161,550516768,ubx,231179400,2026,3,10,16,12,41,True,True,True,False,21,399655990,4,True,True,0,True,1,False,True,False,32,137304870,510299400,178431,134738,265,229,-1743,1346,-69,2202,14186150,107,176756,103,False,14186150,0,0
2026-03-10 17:12:41.772822,1773159161,772821580,ubx,231179600,2026,3,10,16,12,41,True,True,True,False,21,599656118,4,True,True,0,True,1,False,True,False,32,137304908,510299368,178442,134750,277,239,-1734,1253,-58,2139,14283264,110,176911,103,False,14283264,0,0
2026-03-10 17:12:41.956844,1773159161,956844437,ubx,231179800,2026,3,10,16,12,41,True,True,True,False,21,799656247,4,True,True,0,True,1,False,True,False,32,137304944,510299338,178459,134767,287,247,-1708,1160,-76,2064,14188430,111,176933,103,False,14188430,0,0
2026-03-10 17:12:42.177698,1773159162,177697747,ubx,231180000,2026,3,10,16,12,42,True,True,True,False,21,-343623,4,True,True,0,True,1,False,True,False,32,137304979,510299308,178470,134778,295,255,-1561,1251,-47,2001,13980400,111,176870,103,False,13980400,0,0
2026-03-10 17:12:42.357590,1773159162,357590494,ubx,231180200,2026,3,10,16,12,42,True,True,True,False,21,199656505,4,True,True,0,True,1,False,True,False,32,137305015,510299281,178482,134790,303,263,-1495,1198,-100,1916,13834552,112,176859,103,False,13834552,0,0
2026-03-10 17:12:42.576507,1773159162,576506769,ubx,231180400,2026,3,10,16,12,42,True,True,True,False,21,399656633,4,True,True,0,True,1,False,True,False,32,137305051,510299255,178489,134797,309,270,-1381,1237,-13,1854,13630464,111,176801,103,False,13630464,0,0
2026-03-10 17:12:42.760325,1773159162,760325140,ubx,231180600,2026,3,10,16,12,42,True,True,True,False,21,599656762,4,True,True,0,True,1,False,True,False,32,137305086,510299230,178496,134804,315,277,-1279,1223,-48,1770,13372562,112,176707,103,False,13372562,0,0
2026-03-10 17:12:42.961647,1773159162,961647299,ubx,231180800,2026,3,10,16,12,42,True,True,True,False,21,799656891,4,True,True,0,True,1,False,True,False,32,137305121,510299208,178501,134809,319,281,-1152,1227,-76,1684,13119952,112,176599,103,False,13119952,0,0
2026-03-10 17:12:43.175530,1773159163,175529852,ubx,231181000,2026,3,10,16,12,43,True,True,True,False,21,-342980,4,True,True,0,True,1,False,True,False,32,137305154,510299188,178515,134822,322,284,-1016,1204,-62,1575,12734248,112,176394,103,False,12734248,0,0
2026-03-10 17:12:43.353417,1773159163,353416595,ubx,231181200,2026,3,10,16,12,43,True,True,True,False,21,199657148,4,True,True,0,True,1,False,True,False,32,137305188,510299170,178521,134828,303,271,-913,1179,-59,1491,12324310,109,176182,102,False,12324310,0,0
2026-03-10 17:12:43.560794,1773159163,560794065,ubx,231181400,2026,3,10,16,12,43,True,True,True,False,21,399657277,4,True,True,0,True,1,False,True,False,32,137305221,510299154,178527,134835,291,261,-768,1184,-66,1412,11847128,108,175916,102,False,11847128,0,0
2026-03-10 17:12:43.775899,1773159163,775899013,ubx,231181600,2026,3,10,16,12,43,True,True,True,False,21,599657405,4,True,True,0,True,1,False,True,False,32,137305255,510299141,178535,134843,286,256,-634,1185,-40,1344,11501016,108,175720,102,False,11501016,0,0
2026-03-10 17:12:43.959477,1773159163,959476788,ubx,231181800,2026,3,10,16,12,43,True,True,True,False,21,799657534,4,True,True,0,True,1,False,True,False,32,137305289,510299130,178543,134851,283,252,-556,1184,-45,1308,11010614,109,175483,102,False,11010614,0,0
2026-03-10 17:12:44.170560,1773159164,170560116,ubx,231182000,2026,3,10,16,12,44,True,True,True,False,21,-342336,4,True,True,0,True,1,False,True,False,32,137305324,510299119,178551,134859,281,249,-447,1219,-31,1298,10465972,108,175230,102,False,10465972,0,0
2026-03-10 17:12:44.358606,1773159164,358606058,ubx,231182200,2026,3,10,16,12,44,True,True,True,False,21,199657791,4,True,True,0,True,1,False,True,False,31,137305359,510299111,178550,134858,280,247,-334,1267,15,1310,10011382,108,175001,103,False,10011382,0,0
2026-03-10 17:12:44.565088,1773159164,565087552,ubx,231182400,2026,3,10,16,12,44,True,True,True,False,21,399657920,4,True,True,0,True,1,False,True,False,32,137305397,510299105,178548,134856,280,247,-221,1318,39,1337,9699008,108,174811,99,False,9699008,0,0
2026-03-10 17:12:44.757419,1773159164,757418541,ubx,231182600,2026,3,10,16,12,44,True,True,True,False,21,599658049,4,True,True,0,True,1,False,True,False,31,137305435,510299101,178541,134849,282,247,-179,1291,50,1303,9433234,108,174680,103,False,9433234,0,0
2026-03-10 17:12:44.958556,1773159164,958556517,ubx,231182800,2026,3,10,16,12,44,True,True,True,False,21,799658177,4,True,True,0,True,1,False,True,False,31,137305472,510299098,178535,134843,281,247,-99,1183,9,1187,9226244,108,174606,103,False,9226244,0,0
2026-03-10 17:12:45.161733,1773159165,161733417,ubx,231183000,2026,3,10,16,12,45,True,True,True,False,21,-341693,4,True,True,0,True,1,False,True,False,30,137305505,510299096,178528,134836,283,248,-20,1038,57,1038,9013428,108,174580,104,False,9013428,0,0
